"archive_path","uncompressed_bytes","extension","preliminary_classification","classification_reason","public_repository_action","final_decision","reviewer_notes"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_switches_normal.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_switches_reduce.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/genotype.json","1153",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/genotype.txt","418",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/run_args.json","1310",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/search.log","50777",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_switches_normal.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_switches_reduce.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_weights.pt","3058211",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_switches_normal.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_switches_reduce.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_weights.pt","3493361",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_switches_normal.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_switches_reduce.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_weights.pt","2452365",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_normal_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_reduce_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_normal_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_reduce_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_switches_normal.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_switches_reduce.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/genotype.json","1153",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/genotype.txt","418",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/run_args.json","1310",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/search.log","50711",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_switches_normal.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_switches_reduce.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_weights.pt","3058211",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_switches_normal.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_switches_reduce.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_weights.pt","3296917",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_switches_normal.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_switches_reduce.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_weights.pt","2158797",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_normal_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_reduce_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_normal_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_reduce_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_switches_normal.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_switches_reduce.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/genotype.json","1153",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/genotype.txt","418",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/run_args.json","1310",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/search.log","50766",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_switches_normal.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_switches_reduce.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_weights.pt","3058211",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_switches_normal.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_switches_reduce.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_weights.pt","3371469",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_switches_normal.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_switches_reduce.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_weights.pt","2448117",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
